Series Name,Series Code,Country Name,Country Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lower middle income,LMC,51.0855118882696,51.7336542427446,52.2657375694632,52.9088038634796,53.4333213961596,53.9389131905687,54.4710559588236,54.9637180435253,55.3871514627142,55.8656961125638,56.2995315869689,56.69215236227,57.0835441318397,57.4527366934255,57.815492974602,58.1822699463921,58.5645107108971,58.740010172318,59.1755540225324,59.4261765075384,59.71680906875,60.0152560747783,60.3021841783764,60.7039677993061,61.1407333782192,61.6626423115663,61.9710874398222,62.3172764458713,62.738332783575,63.1284775405672,63.4458482560578,63.8216087999301,64.2272011456267,64.50348105638,64.6910818327452,65.1309602159891,65.4991838167348,65.939427595732,66.3492377694868,66.7546644646833,67.1904220045406,67.585390843635,67.9676859820888,68.2920404040651,68.5352942825716,68.7404552946187,68.2096238109702,66.5033255523027,67.1659174849035,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Spain,ESP,72.969756097561,73.3187804878049,73.6426829268293,74.1319512195122,74.2956097560976,74.8187804878049,75.3492682926829,75.5285365853659,76.1341463414634,75.9090243902439,76.2953658536586,76.259512195122,76.5104878048781,76.7280487804878,76.7470731707317,76.8136585365854,76.8375609756098,76.9712195121951,77.41,77.5465853658537,77.9014634146342,77.9807317073171,78.1204878048781,78.6041463414634,78.6658536585366,78.7170731707317,78.9658536585366,79.3682926829268,79.5682926829268,79.619512195122,79.8707317073171,80.1707317073171,80.8219512195122,80.8731707317073,81.1756097560976,81.4756097560976,81.6268292682927,82.4756097560976,82.4268292682927,83.0780487804878,83.2292682926829,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.3317073170732,83.2292682926829,83.0829268292683,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,53.105691924249,53.6080179084914,53.9827614590193,55.2340672023999,55.9903686792533,56.7079014210182,57.1732662041854,57.5541012674757,57.9004131648282,58.6101247018124,59.2956867170174,60.0332144096784,61.0493688964207,60.9742621494447,60.3543194945362,62.28046614793,62.7293691855754,62.9713453378905,63.2352313770053,64.2297250080663,65.3257213637349,65.1530659868971,65.5277770689507,65.8137717257096,65.6001140162629,66.7167582232366,67.1485946556839,67.4878677120796,67.7989922635794,67.7264643995005,67.7617899778175,68.0313106881606,68.4456152626276,68.8044771777513,69.1498701706848,69.6659899107086,69.8629076501433,70.0929500756869,70.0306813523565,70.0635094909115,70.3670416519851,70.6438916772436,70.8430191114354,71.3208697263729,71.4885385070566,71.6884184364112,70.7942234312116,70.6523470396568,71.0781699371824,..
Net migration,SM.POP.NETM,Mexico,MEX,-207995,-216556,-229450,-239521,-243714,-246034,-252177,-361791,-382048,-402937,-425467,-445447,-451756,-415521,-374544,-386467,-321764,-326691,-344313,-358039,-354573,-340091,-343399,-340546,-321385,-328773,-356433,-378348,-379812,-369183,-346912,-310278,-244140,-105524,-50347,-30809,-40845,-37826,-128485,-120058,-228816,-291044,-304472,-227499,-175356,-169628,-147456,-122791,-108438,-101044
Net migration,SM.POP.NETM,North America,NAC,862222,794540,742221,647181,609009,589978,718514,696572,689716,728967,678775,668520,614960,652199,698817,659116,1266215,1336866,1443024,1361904,1314172,1314783,1296122,1261718,1367569,1314754,1450069,1534417,1544464,1516905,1507896,1573681,1549754,1585181,1654956,1631767,1819621,1850912,1875518,1903573,1865383,1946342,2218584,2237644,2185487,2162471,586647,873940,1778997,1756510
Net migration,SM.POP.NETM,Latin America & Caribbean,LCN,-598708,-656856,-698116,-665995,-670453,-687036,-690385,-842150,-797562,-742538,-754033,-777040,-885002,-827991,-767596,-787030,-676505,-843352,-713395,-894520,-868564,-889221,-893009,-892425,-737369,-847120,-979917,-1051679,-1060408,-1085184,-1075616,-1084396,-1011455,-876230,-870767,-892927,-880978,-818815,-816232,-763649,-804470,-807387,-585141,-773087,-744817,-863096,-598237,-536658,-377357,-367375
Net migration,SM.POP.NETM,European Union,EUU,227336,-25336,218630,201955,182960,436045,780858,228666,-68620,-2589,-83647,157102,268980,211200,512426,689362,676023,741577,953041,618277,925723,14377,429796,251134,-469967,672703,673775,902221,1523588,1583811,1430224,1220827,610067,1481382,1020991,627112,656784,609533,414115,559014,777635,1510501,1025819,1145236,1355231,1415454,1066639,1023760,4206655,1304104
Net migration,SM.POP.NETM,South Africa,ZAF,38518,38809,27333,63739,62121,56323,258127,279985,293195,310172,290789,244940,234378,231009,246382,255605,259718,-39131,-71342,194977,-268849,-98403,-193007,-98181,-82722,-126011,-136794,-60793,50313,65604,58924,31286,33159,36339,36869,41528,68563,65166,264091,232230,272697,641150,-879235,343146,318260,331124,369901,458246,233284,228222
Net migration,SM.POP.NETM,Central African Republic,CAF,-9838,-9895,-33645,-35782,-37874,-39850,-41539,-42872,-43908,-44780,-45591,-46427,-47332,-47428,-31016,409,1995,4381,9269,9930,9496,-12986,2697,2034,4479,6284,8079,-33006,5992,-18097,-16510,-13604,-41282,-30352,-28983,-28899,-43126,-86281,-111764,-112382,-174051,-63045,-52607,-58584,-52954,-36849,-24745,-85646,-17430,-14682
Net migration,SM.POP.NETM,Middle East & North Africa,MEA,102616,446953,341230,207069,228022,233735,402762,1695997,358177,451083,558298,362151,633715,501981,259036,354417,-545040,698969,-21646,-911426,-142592,2184,208620,406043,564522,528206,951027,838415,-34641,1162875,1393079,1554142,1658089,1307264,1051280,699672,587638,843203,820180,884777,461028,313702,28983,-1404098,-747170,-55952,-446205,764407,3258605,2064242
Net migration,SM.POP.NETM,Sub-Saharan Africa,SSF,52938,31555,-202513,-497338,552690,68819,-166916,495965,589393,-157839,149558,157099,43534,83742,-298570,-172430,-434257,-583662,-168894,-20402,-270537,-186919,-818939,-612514,-78782,-576625,-659224,-591869,-527356,-590181,-488030,-695354,-795779,-747265,-691310,-725774,-723569,-935940,-683360,-465521,-595572,-96126,-748976,267989,149019,-170106,300153,37923,-302237,-662302
Net migration,SM.POP.NETM,Africa Eastern and Southern,AFE,54059,33607,-60672,-432016,609149,109460,-72573,514791,514670,468187,400951,344728,187193,208800,-230030,-143960,47976,-539801,-208254,250990,-153050,-283365,-719150,-760003,-225429,-471938,-688533,-592931,-531528,-517323,-472255,-568306,-581942,-530023,-438568,-479929,-413050,-712363,-174216,-91530,-414158,151528,-799850,340934,327087,100706,340127,187508,-220428,-989975
Net migration,SM.POP.NETM,East Asia & Pacific,EAS,-422547,-372704,-297939,-153066,-261839,-474468,-366067,-233412,-140213,106912,-45360,-51031,114101,261004,80767,-61486,508029,-737242,231993,-353094,-343989,75959,405997,454195,550618,-183876,-65727,-309339,-1009626,-958969,-1067145,-319362,-348736,-163075,-83945,163850,268353,41658,812582,343334,169408,-211377,661801,638078,495816,87628,-27575,-509583,98599,-326194
Net migration,SM.POP.NETM,South Asia,SAS,-20188,-43610,-239956,93282,-750824,135270,-458067,-1688292,-541370,-467534,-593295,-627480,-885955,-920122,-691147,-481228,-659733,-369540,373416,728779,-581962,-215181,-304662,-314188,-350110,-528758,-1448545,-1200951,-1600582,-1746494,-1788608,-2233209,-1905079,-2803316,-2457647,-1884485,-2126570,-2034318,-3015013,-3306062,-3256168,-4263869,-3620581,-3316163,-3279061,-3000114,-1349792,-2347981,-4282634,-3637991
Net migration,SM.POP.NETM,Low income,LIC,-135309,-175647,-300624,-683745,429539,-580321,-2207253,-1891658,-209910,-243977,59422,-410793,-535978,-613045,-627081,-502752,-1365591,-500462,928274,589926,110355,80263,-225670,-550235,-68910,-424766,-1478255,-514415,417690,-252907,-573752,-56708,222714,-507532,-526683,-394346,-664917,-548520,-1472608,-2430657,-1954441,-1812831,-357216,-511433,574321,264322,364360,-676817,-275248,36141
Net migration,SM.POP.NETM,High income,HIC,1234159,861648,1127227,1072874,1051220,1137472,1622843,1033213,818870,1096855,1031297,1435311,1781731,1800354,2153025,2140059,1926506,3267285,1769249,2904110,3936859,2533117,2936320,2691772,2131218,3115571,3669171,3868357,5600078,4514649,4503666,4610202,4567124,6062900,5403790,4432820,4495140,5229859,4836964,4976105,5306376,6413411,5584083,4274965,4435841,5053456,1944997,3057492,10260160,5050449
Net migration,SM.POP.NETM,Middle income,MIC,-1081350,-657860,-830397,-393531,-1485173,-561768,584607,859741,-613834,-859505,-1097981,-1032367,-1254468,-1196648,-1535279,-1646192,-568571,-2774006,-2705074,-3501731,-4054956,-2626251,-2724782,-2154181,-2070956,-2688221,-2185617,-3347865,-6010201,-4251739,-3910582,-4525823,-4768348,-5528890,-4833495,-3982555,-3773215,-4618770,-3299897,-2493623,-3296315,-4510400,-4934774,-2937093,-3630375,-4331142,-1781338,-2031927,-9827781,-4970043
Net migration,SM.POP.NETM,Upper middle income,UMC,-511597,-237356,-129181,-202187,-253841,-573369,-133759,968088,-183305,-32886,-71676,-324995,-178224,-462409,-491568,-649743,-827352,-1603151,-1877154,-2777343,-3059479,-2001770,-1884783,-1715828,-1562367,-1216748,-977458,-1123198,-2316039,-932094,-1007075,-532953,-2261751,-2826525,-1100006,-787944,-828242,-1376953,493678,295877,88518,263275,-900973,1072595,613685,-419397,86821,229229,-5458833,-924069
Net migration,SM.POP.NETM,Lower middle income,LMC,-569753,-420504,-701216,-191344,-1231332,11601,718366,-108347,-430529,-826619,-1026305,-707372,-1076244,-734239,-1043711,-996449,258781,-1170855,-827920,-724388,-995477,-624481,-839999,-438353,-508589,-1471473,-1208159,-2224667,-3694162,-3319645,-2903507,-3992870,-2506597,-2702365,-3733489,-3194611,-2944973,-3241817,-3793575,-2789500,-3384833,-4773675,-4033801,-4009688,-4244060,-3911745,-1868159,-2261156,-4368948,-4045974
Net migration,SM.POP.NETM,Spain,ESP,105838,-218,2804,-1332,-2504,-5929,20166,2563,-7384,1241,2754,-589,-13540,-12681,-17663,-25892,-30684,122841,177544,160907,160407,162434,162704,165345,182926,178559,176269,181307,737880,658428,661158,629803,659720,772317,434135,129557,69406,60761,-153486,-250741,-97870,-1979,106474,201135,337467,464783,236854,144385,299779,119099
Net migration,SM.POP.NETM,Arab World,ARB,-4921,391471,331843,186915,720749,844834,554470,-11074,246342,197650,286793,37797,218394,29819,-429193,-197544,-1433172,-277703,-49421,830289,-98479,52606,-157055,135363,184835,130302,468890,349835,426252,183300,453391,548882,705074,1108146,872244,504368,156222,223817,577194,735533,575497,364082,132220,-994068,-591361,-51896,-280925,471864,2684826,482824
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mexico,MEX,6.004,5.791,5.603,5.414,5.254,4.998,4.776,4.604,4.443,4.291,4.184,4.087,3.971,3.803,3.65,3.55,3.45,3.367,3.292,3.216,3.127,3.038,2.956,2.869,2.8,2.766,2.716,2.669,2.623,2.579,2.536,2.495,2.456,2.421,2.391,2.364,2.34,2.317,2.294,2.269,2.211,2.137,2.086,2.041,1.996,1.916,1.905,1.822,1.803,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North America,NAC,1.83522911753443,1.77892711594963,1.74374254243374,1.7891782569162,1.76074420989935,1.80260588760438,1.8295359130735,1.80074344136197,1.81367019552468,1.78707171031833,1.79079536081184,1.82657639784626,1.82123111903348,1.85270962119738,1.90835084937699,1.98906143563428,2.05517840012362,2.02731930530281,2.01152710151893,1.98574196145738,1.96962896425723,1.9465712768509,1.940781939517,1.93029633691809,1.95461383042826,1.96138590133384,2.00104486252516,1.9810931332928,1.97002860186316,1.99733774005614,2.00195746588573,2.00891407049699,2.05977715641065,2.07455480625962,2.0343476884027,1.97032063799439,1.90239370203562,1.86753166481024,1.85494941575887,1.83229155883444,1.83682224843523,1.81886640997601,1.79718687529228,1.74362648137871,1.70702963423434,1.68162880595684,1.61761670163657,1.64083568283976,1.62990611187097,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latin America & Caribbean,LCN,4.77692817786393,4.66907667567515,4.57177079971327,4.47471043196821,4.37912724069085,4.27161011875199,4.16480277096536,4.06619623595032,3.97282491915578,3.87365933267081,3.7793506538852,3.68856350879287,3.59784040041421,3.50829632642976,3.41829985160159,3.34223154444954,3.26453200712153,3.18750702719401,3.1113145290154,3.05265199458489,2.9886095815201,2.9270721523763,2.85387771806246,2.79064997305404,2.73076005663765,2.67377160213081,2.61056418179055,2.54642770767123,2.48483923394135,2.42344310723762,2.38683701290783,2.35016556390124,2.30705816600661,2.26737401259413,2.23523964877947,2.21430291391984,2.19153460801642,2.17278878513626,2.14053473126868,2.11479051712879,2.09673094265798,2.07291448453314,2.02146208138695,2.00153050789288,1.97498164494261,1.92578016472103,1.88630344836333,1.85517994631367,1.83783097044665,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,European Union,EUU,2.15823110002594,2.09440988008161,2.05675398762251,1.99025657720483,1.93962254688499,1.90343359894272,1.86972099768264,1.81899173401925,1.79526508755451,1.74982431770346,1.7294874917856,1.72307139054748,1.71016886764707,1.68481839190521,1.68759956443188,1.65133112328657,1.63540680783682,1.58420450299337,1.54549649977835,1.50294229778096,1.45811384238681,1.41557815699655,1.41348799206282,1.41591268307457,1.40566708738369,1.40795093473127,1.44135747566104,1.42304798775324,1.4212054438926,1.43256146614047,1.45610821513689,1.46796148649428,1.4946422024095,1.51654874143913,1.56643283619507,1.55885617031606,1.56625279775616,1.53239452360036,1.53311189555681,1.50707640103502,1.53518355383693,1.53732040137819,1.56649654194423,1.55954780581423,1.54222699321764,1.525071056802,1.50390110281089,1.52388076083249,1.46152063254324,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Africa,ZAF,5.298,5.191,5.071,4.942,4.853,4.818,4.78,4.712,4.696,4.626,4.566,4.495,4.409,4.352,4.18,3.983,3.724,3.618,3.479,3.372,3.258,3.172,2.991,2.734,2.63,2.559,2.413,2.373,2.324,2.358,2.436,2.512,2.548,2.545,2.679,2.501,2.445,2.436,2.447,2.428,2.424,2.359,2.261,2.334,2.418,2.475,2.401,2.374,2.341,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central African Republic,CAF,5.911,5.889,5.932,5.968,6.018,6.071,6.106,6.139,6.141,6.124,6.111,6.106,6.093,6.102,6.081,6.06,6.045,6.032,5.975,5.94,5.933,5.972,5.989,5.96,5.934,5.933,5.915,5.851,5.836,5.852,5.827,5.849,5.867,5.892,5.914,5.922,5.937,5.963,6.006,6.017,6.024,6.035,6.04,6.048,6.037,6.008,5.985,5.978,5.918,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Middle East & North Africa,MEA,6.40973446909534,6.36639617075733,6.35281349422627,6.32457174706885,6.30297110154086,6.31135797999293,6.24963406725928,6.17088819824173,6.10308436347605,6.01974005739738,5.91209890125932,5.77922511581468,5.61185772247735,5.42844074487586,5.23873425845486,5.04268412919048,4.8731720280846,4.67656267059711,4.49583866938426,4.29588093362135,4.10030337807836,3.88277141910698,3.68394950024203,3.53829583094084,3.42489882186943,3.3191561263075,3.23051216360853,3.15518941115729,3.0770831567127,3.02951830559986,2.98137217453239,2.94575454725526,2.92211862834175,2.91164647168264,2.89742542355138,2.89236784426274,2.91365230391219,2.93194083398931,2.96434193389573,2.98172973491506,2.98568550122716,2.96223838744905,2.87991280073942,2.84550905198758,2.79065556768892,2.70754245295295,2.66686555810796,2.63418970131202,2.59714020105908,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Sub-Saharan Africa,SSF,6.8130453569246,6.81930852831429,6.81607637537779,6.81901533488448,6.81908081460205,6.80268041077049,6.77871016844626,6.75131501589391,6.7214385640099,6.69306253997254,6.65325250986816,6.60636234618705,6.56273026182952,6.51752545558499,6.45811440289844,6.39601596638818,6.31843596969871,6.25845102856334,6.19422903830128,6.13442214602033,6.07113778995602,6.01002605922605,5.93812225524491,5.86330936484066,5.80479565483103,5.76490823188936,5.72400279277212,5.68773135478645,5.64516936252356,5.60136075926597,5.56119325742513,5.53064638370748,5.49985106310801,5.46247078186697,5.43269777091893,5.37077100579756,5.30659451273025,5.23810884082127,5.16163138066119,5.08896958971812,5.0197235986559,4.96108483321238,4.90151783493573,4.84507414759582,4.79060501425193,4.73564242345555,4.66699470653033,4.60064525398807,4.52810054711324,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Africa Eastern and Southern,AFE,6.820309988613,6.80466855685957,6.78503034206353,6.76628071986525,6.74801879121993,6.72710936814742,6.69885766371523,6.66447326399418,6.63164956878516,6.60125790755598,6.56884390737142,6.52762945865291,6.48376888566622,6.43994504713356,6.36639296931609,6.28592983213286,6.18849783727486,6.12057774997179,6.04827381224062,5.985105628548,5.92353144472484,5.86209587724465,5.78531194223797,5.70583021445951,5.64604811265049,5.58870229314801,5.52433362995101,5.48143883004303,5.42930425791572,5.37936323512217,5.34163784060359,5.30585535812982,5.26691829376357,5.22413346726605,5.19275042109946,5.11626790670682,5.0428427709314,4.9650396411042,4.88135980364081,4.81056969498095,4.74125295203049,4.67861903212252,4.61653996757607,4.57082820627451,4.52644499210067,4.48000092696547,4.41212520708433,4.34856406609682,4.28184754635224,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,4.1451207923535,3.72303964949265,3.47173892266503,3.19287877081538,3.08229122611417,3.08490195157818,3.05444676980786,3.05507163403686,3.14291000459467,2.84849029854398,2.83978058049925,2.81134964569365,2.82659794885098,2.82454088111163,2.6644062400762,2.62291241670871,2.60127071166951,2.22236300075414,2.10249293567662,2.02749685696983,1.97316043413572,1.92614043123324,1.8891263881156,1.85538883431271,1.82740994087973,1.81336722828804,1.8692515125513,1.8135165518194,1.80394243943291,1.79626043667016,1.81246451602848,1.81786942986449,1.83459725451888,1.85722820618328,1.87726793355308,1.87899517494669,1.85600754757742,1.84762050665651,1.9329279042644,1.86990300735377,1.89846956759283,1.83278320020107,1.88339237547949,1.89597733391311,1.73498428173017,1.69419433789824,1.56234490217563,1.49243881090919,1.49294587388006,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Asia,SAS,5.59995824353424,5.49401193097676,5.43776553111016,5.33404387159507,5.23556829386371,5.16440708149137,5.12536263868826,5.05336004098453,4.97352883950366,4.90490599151808,4.84851693255136,4.7623614982565,4.70929663022055,4.61542290850105,4.52041218969846,4.43085979448849,4.33971651663371,4.24413475759439,4.15353613250906,4.07014796437296,3.99486517385382,3.91132247217809,3.83429259813042,3.76540597190626,3.68868570561149,3.61994236735539,3.57179872075823,3.51391811384363,3.43045579678405,3.3377800880795,3.25736877561447,3.16690786110952,3.0742308906162,3.00235440468399,2.93426383654198,2.88257147028854,2.81277911135934,2.74777380430996,2.68299719786963,2.62609150887735,2.53456097928277,2.50234655760758,2.47841330187248,2.40865136728004,2.38125781446899,2.32139983782018,2.26775320202464,2.24106995468824,2.21577900062399,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Low income,LIC,6.69625336204998,6.69669316680212,6.6866963677273,6.69651636895906,6.707898344698,6.71712475226899,6.70688357022091,6.69408175295176,6.67002964297316,6.65914025445361,6.65316049001861,6.64398224661485,6.63156020965745,6.61023449663255,6.57241981976511,6.53548371526022,6.49775983941715,6.46080621425047,6.42486716792263,6.38996992879984,6.35297433430535,6.31403588582239,6.25243003234259,6.20360857553008,6.15184361781174,6.1010625063048,6.0446411401114,5.99303553540416,5.93384160360556,5.87025301183611,5.80929045576867,5.74473457557215,5.68272980444141,5.61504940972635,5.54836341485962,5.47892231312293,5.39342700812088,5.30800751180286,5.22541302460793,5.15441159443881,5.08508782187258,5.02114726355357,4.95651233818944,4.88830970912512,4.82669395011093,4.7668269611826,4.69690208784714,4.62608545517595,4.5506313036392,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,High income,HIC,2.16372442358475,2.08322614531264,2.03770899424353,2.00529705504028,1.96513224487412,1.97003164853428,1.9578338236202,1.92148080743588,1.92578508696054,1.89883820250013,1.8712952514569,1.8669498347644,1.86065843469251,1.86411990569945,1.86820614349151,1.84660408097098,1.84462088905739,1.80070820541561,1.75934837176613,1.70725596091711,1.69141174556655,1.65039010191477,1.63612505636747,1.6202705466047,1.61127109528347,1.5988256707992,1.63046502858585,1.60226493626369,1.59727861899974,1.60878019264585,1.62045462199372,1.61361021793495,1.65012592938698,1.68679819541936,1.70622021311485,1.68849601173725,1.67869390254478,1.66455002361607,1.68438631386306,1.65757419773117,1.67395373652936,1.6758789404607,1.67066525923631,1.62655131118153,1.59564437248263,1.56140092757916,1.52477324782868,1.53653422844217,1.49594620428924,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Middle income,MIC,4.96801865059289,4.71714904609628,4.5670624244964,4.38218646284323,4.28359352472984,4.24208185022582,4.19741578501047,4.16266184937561,4.17304689985308,3.98672237990826,3.94901375873536,3.88784454694882,3.86106732474344,3.80996422961052,3.67339608315257,3.60475054469039,3.54308553250132,3.30134867804855,3.19076438583239,3.10812627904729,3.03533833191269,2.97023556615579,2.90759210374757,2.85201228371909,2.80340916468119,2.76660445286406,2.76741330250855,2.72090393783508,2.6831434241441,2.64613159598238,2.62950890244128,2.60484396436539,2.58275817575149,2.57110659112216,2.56467320697415,2.54931594076146,2.51814023271668,2.49400689728231,2.51035091983929,2.46991979047745,2.45600526418499,2.41718759644526,2.42190211915958,2.40213997493334,2.32520333628578,2.28171029956222,2.20858212189061,2.1705790724689,2.16251110224962,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Upper middle income,UMC,4.38566427247536,4.01657018304483,3.79595516623587,3.54027380471486,3.43217198443008,3.41083803854408,3.36796378114497,3.35831326612655,3.42732396122363,3.15627730248261,3.14128670422863,3.10208189062894,3.10364916854562,3.08192859881761,2.91351138720825,2.85853318254601,2.80969574679058,2.45063130701494,2.31882705331898,2.23644469282756,2.16785995574855,2.11196114350428,2.06041689413304,2.01342389124769,1.9778180810365,1.95376363697944,1.98226181491037,1.92725724063972,1.90355783367667,1.89136835331224,1.90689245134938,1.91348836109522,1.92184408895509,1.93247028695752,1.95359554419494,1.95361404915789,1.93618428452517,1.93317911549011,2.00245056370231,1.95254519377787,1.98036978628319,1.92039959447862,1.95306153427553,1.96169541751045,1.82137592136366,1.77264649504791,1.65618852591911,1.59213478478216,1.59274209365269,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lower middle income,LMC,5.79523150659063,5.70424246488233,5.64402283034047,5.55308982158744,5.47302233729566,5.40873031267694,5.36222730472452,5.2928727989589,5.22121007308913,5.15499553280594,5.08745216623281,4.99615810905558,4.92885289998425,4.83397880555389,4.73832272064683,4.64493474697421,4.55558598366458,4.46435366021883,4.37117571485727,4.27507710187848,4.18465333247965,4.09671098710168,4.00899290864394,3.9320973341271,3.85521805648498,3.78993737877134,3.74418893261056,3.69685936314615,3.63139519018609,3.55409287188611,3.4889742437416,3.41803714865232,3.35017691466452,3.30048393093221,3.25148771957325,3.20944927540037,3.15444745382538,3.099358033261,3.05049496825492,3.00966940380985,2.94195746656609,2.91478410608131,2.8822779510619,2.8263979345536,2.80115041507807,2.75286097941767,2.7091934951882,2.68412574205957,2.65859325800768,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Spain,ESP,2.88,2.77,2.77,2.65,2.54,2.37,2.22,2.04,1.94,1.8,1.73,1.64,1.56,1.49,1.45,1.4,1.36,1.33,1.31,1.26,1.19,1.16,1.14,1.15,1.13,1.17,1.22,1.23,1.25,1.3,1.31,1.33,1.36,1.38,1.45,1.38,1.37,1.34,1.32,1.27,1.32,1.33,1.34,1.31,1.26,1.23,1.19,1.19,1.16,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Arab World,ARB,6.66723306004326,6.6229986705051,6.57353219123582,6.52239633927937,6.46823031269584,6.4271089218878,6.34283115702474,6.25559595597551,6.17392232080018,6.08574008660355,5.97667363209889,5.86339224994351,5.73057163184508,5.5962537685681,5.44874445599915,5.28868212071397,5.14781032909352,5.00692727098552,4.89635869190377,4.75065390207381,4.61156699134479,4.44817404694608,4.29051624838022,4.17218480851633,4.0702097740163,3.97263088662756,3.88920657572796,3.82106367532863,3.74312362112728,3.68873964367051,3.63584898905246,3.59660485303105,3.56837627118659,3.55417356299316,3.5337484263185,3.52190762058423,3.53869513715543,3.54113796015563,3.54386015738714,3.54305103525059,3.52888338823503,3.49606020133698,3.39261603868346,3.34689306955538,3.30352870381272,3.2487601464121,3.20705647058529,3.16251067048341,3.11379739585949,..
"Population, total",SP.POP.TOTL,Mexico,MEX,57320149,58982400,60645512,62308493,63979046,65648865,67300334,68892108,70433260,71971240,73506846,75043414,76585637,78136651,79695531,81247182,82820170,84430572,86044809,87653807,89259205,90862455,92452702,94021207,95575245,97115707,98625552,100099099,101548624,102978515,104394131,105811504,107253666,108774360,110374288,111999721,113623895,115243504,116818208,118343573,119784261,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759
"Population, total",SP.POP.TOTL,North America,NAC,236715025,239169404,241538018,244018165,246601634,249310061,251794340,254339912,256835329,259213228,261487222,263821663,266289167,268791866,271347446,274152910,277371697,281076404,284943671,288662580,292185857,295639837,299064031,302623125,306069812,309502410,312909691,316051677,319046534,321812780,324806660,327822042,331013939,334183103,337404564,340465163,343396770,345986435,348654703,351204513,353883924,356506956,359246007,361730781,363974650,366012555,369619953,370353489,372275216,375077354
"Population, total",SP.POP.TOTL,Latin America & Caribbean,LCN,313798324,321203546,328673285,336262441,344000129,351820083,359713036,367619244,375568417,383657148,391832861,400012327,408172564,416332693,424525590,432726590,440958144,449128999,457245250,465325731,473328616,481309028,489235073,497097004,504952583,512730984,520272118,527572583,534691591,541643365,548455563,555120780,561751999,568345245,574908733,581388129,587749565,594072097,600393759,606644957,612799258,618806527,624664026,630329435,635680745,640853375,645497618,649234475,653104771,657611624
"Population, total",SP.POP.TOTL,European Union,EUU,396124649,398397694,400490355,402445831,404312949,406112162,407986180,409724709,410988238,412072128,412998350,413962998,415087013,416296769,417653885,419102379,420525030,421741276,422968989,424344744,425404352,426210050,426905134,427547651,428120105,428825949,429339162,429906426,430893295,432426935,434050396,435591941,437007921,438478066,439886269,440928484,441546320,440766686,441416943,442486978,443589388,444550397,445487171,446177810,446953938,447303223,447653554,446564156,447847220,448804042
"Population, total",SP.POP.TOTL,South Africa,ZAF,24989108,25690940,26395450,27118952,27869507,28634162,29518857,30541044,31615339,32739304,33892788,35042093,36180515,37326190,38480649,39628575,40746268,41687898,42443509,43297156,44004139,44541554,45123018,45666838,46223880,46730335,47159719,47566800,48019415,48500348,48991421,49490033,49998277,50528584,51114599,51728516,52344051,52995205,53782567,54678791,55594838,56723537,57259551,57635162,58613001,59587885,60562381,61502603,62378410,63212384
